Province_State,Lat,Long_,Date,Reported Deaths,Deaths (Per Capita),Population
Alabama,32.53952745,-86.64408227,2/29/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/1/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/2/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/3/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/4/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/5/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/6/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/7/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/8/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/9/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/10/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/11/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/12/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/13/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/14/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/15/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/16/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/17/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/18/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/19/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/20/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/21/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/22/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/23/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/24/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,3/25/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,3/26/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,3/27/20,4.0,8.15796263041268e-05,4903185
Alabama,32.53952745,-86.64408227,3/28/20,4.0,8.15796263041268e-05,4903185
Alabama,32.53952745,-86.64408227,3/29/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,3/30/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,3/31/20,23.0,0.0004690828512487291,4903185
Alabama,32.53952745,-86.64408227,4/1/20,27.0,0.0005506624775528559,4903185
Alabama,32.53952745,-86.64408227,4/2/20,32.0,0.0006526370104330144,4903185
Alabama,32.53952745,-86.64408227,4/3/20,38.0,0.0007750064498892047,4903185
Alabama,32.53952745,-86.64408227,4/4/20,44.0,0.0008973758893453948,4903185
Alabama,32.53952745,-86.64408227,4/5/20,45.0,0.0009177707959214267,4903185
Alabama,32.53952745,-86.64408227,4/6/20,49.0,0.0009993504222255533,4903185
Alabama,32.53952745,-86.64408227,4/7/20,64.0,0.0013052740208660289,4903185
Alabama,32.53952745,-86.64408227,4/8/20,66.0,0.0013460638340180924,4903185
Alabama,32.53952745,-86.64408227,4/9/20,70.0,0.001427643460322219,4903185
Alabama,32.53952745,-86.64408227,4/10/20,80.0,0.0016315925260825361,4903185
Alabama,32.53952745,-86.64408227,4/11/20,92.0,0.0018763314049949165,4903185
Alabama,32.53952745,-86.64408227,4/12/20,93.0,0.0018967263115709483,4903185
Alabama,32.53952745,-86.64408227,4/13/20,99.0,0.0020190957510271383,4903185
Alabama,32.53952745,-86.64408227,4/14/20,114.0,0.002325019349667614,4903185
Alabama,32.53952745,-86.64408227,4/15/20,118.0,0.0024065989759717407,4903185
Alabama,32.53952745,-86.64408227,4/16/20,133.0,0.002712522574612216,4903185
Alabama,32.53952745,-86.64408227,4/17/20,148.0,0.003018446173252692,4903185
Alabama,32.53952745,-86.64408227,4/18/20,153.0,0.0031204207061328506,4903185
Alabama,32.53952745,-86.64408227,4/19/20,157.0,0.0032020003324369772,4903185
Alabama,32.53952745,-86.64408227,4/20/20,163.0,0.0033243697718931676,4903185
Alabama,32.53952745,-86.64408227,4/21/20,183.0,0.0037322679034138013,4903185
Alabama,32.53952745,-86.64408227,4/22/20,196.0,0.003997401688902213,4903185
Alabama,32.53952745,-86.64408227,4/23/20,202.0,0.004119771128358404,4903185
Alabama,32.53952745,-86.64408227,4/24/20,209.0,0.004262535474390626,4903185
Alabama,32.53952745,-86.64408227,4/25/20,209.0,0.004262535474390626,4903185
Alabama,32.53952745,-86.64408227,4/26/20,219.0,0.004466484540150943,4903185
Alabama,32.53952745,-86.64408227,4/27/20,228.0,0.004650038699335228,4903185
Alabama,32.53952745,-86.64408227,4/28/20,242.0,0.004935567391399672,4903185
Alabama,32.53952745,-86.64408227,4/29/20,256.0,0.0052210960834641156,4903185
Alabama,32.53952745,-86.64408227,4/30/20,272.0,0.005547414588680623,4903185
Alabama,32.53952745,-86.64408227,5/1/20,289.0,0.005894128000473162,4903185
Alabama,32.53952745,-86.64408227,5/2/20,288.0,0.0058737330938971296,4903185
Alabama,32.53952745,-86.64408227,5/3/20,290.0,0.005914522907049194,4903185
Alabama,32.53952745,-86.64408227,5/4/20,298.0,0.006077682159657447,4903185
Alabama,32.53952745,-86.64408227,5/5/20,315.0,0.006424395571449987,4903185
Alabama,32.53952745,-86.64408227,5/6/20,343.0,0.006995452955578873,4903185
Alabama,32.53952745,-86.64408227,5/7/20,369.0,0.007525720526555698,4903185
Alabama,32.53952745,-86.64408227,5/8/20,383.0,0.007811249218620142,4903185
Alabama,32.53952745,-86.64408227,5/9/20,390.0,0.007954013564652364,4903185
Alabama,32.53952745,-86.64408227,5/10/20,393.0,0.00801519828438046,4903185
Alabama,32.53952745,-86.64408227,5/11/20,403.0,0.008219147350140775,4903185
Alabama,32.53952745,-86.64408227,5/12/20,435.0,0.00887178436057379,4903185
Alabama,32.53952745,-86.64408227,5/13/20,450.0,0.009177707959214266,4903185
Alabama,32.53952745,-86.64408227,5/14/20,473.0,0.009646790810462996,4903185
Alabama,32.53952745,-86.64408227,5/15/20,483.0,0.009850739876223312,4903185
Alabama,32.53952745,-86.64408227,5/16/20,485.0,0.009891529689375376,4903185
Alabama,32.53952745,-86.64408227,5/17/20,488.0,0.00995271440910347,4903185
Alabama,32.53952745,-86.64408227,5/18/20,489.0,0.009973109315679502,4903185
Alabama,32.53952745,-86.64408227,5/19/20,504.0,0.010279032914319978,4903185
Alabama,32.53952745,-86.64408227,5/20/20,522.0,0.010646141232688549,4903185
Alabama,32.53952745,-86.64408227,5/21/20,529.0,0.01078890557872077,4903185
Alabama,32.53952745,-86.64408227,5/22/20,541.0,0.01103364445763315,4903185
Alabama,32.53952745,-86.64408227,5/23/20,549.0,0.011196803710241404,4903185
Alabama,32.53952745,-86.64408227,5/24/20,551.0,0.011237593523393468,4903185
Alabama,32.53952745,-86.64408227,5/25/20,566.0,0.011543517122033943,4903185
Alabama,32.53952745,-86.64408227,5/26/20,580.0,0.011829045814098387,4903185
Alabama,32.53952745,-86.64408227,5/27/20,583.0,0.011890230533826483,4903185
Alabama,32.53952745,-86.64408227,5/28/20,591.0,0.012053389786434736,4903185
Alabama,32.53952745,-86.64408227,5/29/20,610.0,0.01244089301137934,4903185
Alabama,32.53952745,-86.64408227,5/30/20,618.0,0.012604052263987591,4903185
Alabama,32.53952745,-86.64408227,5/31/20,630.0,0.012848791142899973,4903185
Alabama,32.53952745,-86.64408227,6/1/20,646.0,0.01317510964811648,4903185
Alabama,32.53952745,-86.64408227,6/2/20,653.0,0.0133178739941487,4903185
Alabama,32.53952745,-86.64408227,6/3/20,653.0,0.0133178739941487,4903185
Alabama,32.53952745,-86.64408227,6/4/20,653.0,0.0133178739941487,4903185
Alabama,32.53952745,-86.64408227,6/5/20,676.0,0.013786956845397432,4903185
Alabama,32.53952745,-86.64408227,6/6/20,689.0,0.014052090630885843,4903185
Alabama,32.53952745,-86.64408227,6/7/20,692.0,0.014113275350613937,4903185
Alabama,32.53952745,-86.64408227,6/8/20,718.0,0.014643542921590763,4903185
Alabama,32.53952745,-86.64408227,6/9/20,729.0,0.014867886893927111,4903185
Alabama,32.53952745,-86.64408227,6/10/20,744.0,0.015173810492567587,4903185
Alabama,32.53952745,-86.64408227,6/11/20,755.0,0.015398154464903935,4903185
Alabama,32.53952745,-86.64408227,6/12/20,769.0,0.01568368315696838,4903185
Alabama,32.53952745,-86.64408227,6/13/20,773.0,0.015765262783272505,4903185
Alabama,32.53952745,-86.64408227,6/14/20,773.0,0.015765262783272505,4903185
Alabama,32.53952745,-86.64408227,6/15/20,774.0,0.015785657689848537,4903185
Alabama,32.53952745,-86.64408227,6/16/20,785.0,0.016010001662184886,4903185
Alabama,32.53952745,-86.64408227,6/17/20,790.0,0.016111976195065044,4903185
Alabama,32.53952745,-86.64408227,6/18/20,810.0,0.01651987432658568,4903185
Alabama,32.53952745,-86.64408227,6/19/20,822.0,0.016764613205498057,4903185
Alabama,32.53952745,-86.64408227,6/20/20,838.0,0.017090931710714564,4903185
Alabama,32.53952745,-86.64408227,6/21/20,839.0,0.017111326617290597,4903185
Alabama,32.53952745,-86.64408227,6/22/20,841.0,0.017152116430442663,4903185
Alabama,32.53952745,-86.64408227,6/23/20,864.0,0.01762119928169139,4903185
Alabama,32.53952745,-86.64408227,6/24/20,891.0,0.01817186175924425,4903185
Alabama,32.53952745,-86.64408227,6/25/20,896.0,0.018273836292124406,4903185
Alabama,32.53952745,-86.64408227,6/26/20,907.0,0.018498180264460755,4903185
Alabama,32.53952745,-86.64408227,6/27/20,919.0,0.018742919143373133,4903185
Alabama,32.53952745,-86.64408227,6/28/20,919.0,0.018742919143373133,4903185
Alabama,32.53952745,-86.64408227,6/29/20,929.0,0.018946868209133452,4903185
Alabama,32.53952745,-86.64408227,6/30/20,950.0,0.019375161247230117,4903185
Alabama,32.53952745,-86.64408227,7/1/20,972.0,0.019823849191902814,4903185
Alabama,32.53952745,-86.64408227,7/2/20,985.0,0.020088982977391225,4903185
Alabama,32.53952745,-86.64408227,7/3/20,1006.0,0.020517276015487893,4903185
Alabama,32.53952745,-86.64408227,7/4/20,1007.0,0.020537670922063923,4903185
Alabama,32.53952745,-86.64408227,7/5/20,1007.0,0.020537670922063923,4903185
Alabama,32.53952745,-86.64408227,7/6/20,1007.0,0.020537670922063923,4903185
Alabama,32.53952745,-86.64408227,7/7/20,1033.0,0.02106793849304075,4903185
Alabama,32.53952745,-86.64408227,7/8/20,1058.0,0.02157781115744154,4903185
Alabama,32.53952745,-86.64408227,7/9/20,1068.0,0.021781760223201857,4903185
Alabama,32.53952745,-86.64408227,7/10/20,1104.0,0.022515976859939,4903185
Alabama,32.53952745,-86.64408227,7/11/20,1114.0,0.022719925925699314,4903185
Alabama,32.53952745,-86.64408227,7/12/20,1121.0,0.022862690271731538,4903185
Alabama,32.53952745,-86.64408227,7/13/20,1124.0,0.022923874991459633,4903185
Alabama,32.53952745,-86.64408227,7/14/20,1164.0,0.0237396712545009,4903185
Alabama,32.53952745,-86.64408227,7/15/20,1211.0,0.02469823186357439,4903185
Alabama,32.53952745,-86.64408227,7/16/20,1230.0,0.025085735088518992,4903185
Alabama,32.53952745,-86.64408227,7/17/20,1265.0,0.0257995568186801,4903185
Alabama,32.53952745,-86.64408227,7/18/20,1286.0,0.026227849856776772,4903185
Alabama,32.53952745,-86.64408227,7/19/20,1287.0,0.026248244763352798,4903185
Alabama,32.53952745,-86.64408227,7/20/20,1291.0,0.026329824389656926,4903185
Alabama,32.53952745,-86.64408227,7/21/20,1303.0,0.026574563268569308,4903185
Alabama,32.53952745,-86.64408227,7/22/20,1364.0,0.02781865256970724,4903185
Alabama,32.53952745,-86.64408227,7/23/20,1397.0,0.028491684486716285,4903185
Alabama,32.53952745,-86.64408227,7/24/20,1438.0,0.029327875656333584,4903185
Alabama,32.53952745,-86.64408227,7/25/20,1456.0,0.029694983974702157,4903185
Alabama,32.53952745,-86.64408227,7/26/20,1473.0,0.030041697386494697,4903185
Alabama,32.53952745,-86.64408227,7/27/20,1491.0,0.03040880570486327,4903185
Alabama,32.53952745,-86.64408227,7/28/20,1491.0,0.03040880570486327,4903185
Alabama,32.53952745,-86.64408227,7/29/20,1538.0,0.03136736631393676,4903185
Alabama,32.53952745,-86.64408227,7/30/20,1565.0,0.03191802879148962,4903185
Alabama,32.53952745,-86.64408227,7/31/20,1580.0,0.03222395239013009,4903185
Alabama,32.53952745,-86.64408227,8/1/20,1603.0,0.032693035241378815,4903185
Alabama,32.53952745,-86.64408227,8/2/20,1627.0,0.03318251299920358,4903185
Alabama,32.53952745,-86.64408227,8/3/20,1633.0,0.03330488243865977,4903185
Alabama,32.53952745,-86.64408227,8/4/20,1666.0,0.03397791435566881,4903185
Alabama,32.53952745,-86.64408227,8/5/20,1695.0,0.034569366646373736,4903185
Alabama,32.53952745,-86.64408227,8/6/20,1714.0,0.03495686987131834,4903185
Alabama,32.53952745,-86.64408227,8/7/20,1735.0,0.035385162909415,4903185
Alabama,32.53952745,-86.64408227,8/8/20,1755.0,0.03579306104093564,4903185
Alabama,32.53952745,-86.64408227,8/9/20,1768.0,0.03605819482642405,4903185
Alabama,32.53952745,-86.64408227,8/10/20,1797.0,0.03664964711712897,4903185
Alabama,32.53952745,-86.64408227,8/11/20,1847.0,0.03766939244593055,4903185
Alabama,32.53952745,-86.64408227,8/12/20,1882.0,0.03838321417609166,4903185
Alabama,32.53952745,-86.64408227,8/13/20,1890.0,0.03854637342869992,4903185
Alabama,32.53952745,-86.64408227,8/14/20,1893.0,0.03860755814842801,4903185
Alabama,32.53952745,-86.64408227,8/15/20,1896.0,0.03866874286815611,4903185
Alabama,32.53952745,-86.64408227,8/16/20,1898.0,0.03870953268130817,4903185
Alabama,32.53952745,-86.64408227,8/17/20,1925.0,0.039260195158861026,4903185
Alabama,32.53952745,-86.64408227,8/18/20,1936.0,0.03948453913119738,4903185
Alabama,32.53952745,-86.64408227,8/19/20,1944.0,0.03964769838380563,4903185
Alabama,32.53952745,-86.64408227,8/20/20,1974.0,0.040259545581086575,4903185
Alabama,32.53952745,-86.64408227,8/21/20,1996.0,0.04070823352575927,4903185
Alabama,32.53952745,-86.64408227,8/22/20,2011.0,0.04101415712439975,4903185
Alabama,32.53952745,-86.64408227,8/23/20,2013.0,0.041054946937551816,4903185
Alabama,32.53952745,-86.64408227,8/24/20,2024.0,0.04127929090988817,4903185
Alabama,32.53952745,-86.64408227,8/25/20,2037.0,0.04154442469537658,4903185
Alabama,32.53952745,-86.64408227,8/26/20,2045.0,0.04170758394798483,4903185
Alabama,32.53952745,-86.64408227,8/27/20,2076.0,0.04233982605184181,4903185
Alabama,32.53952745,-86.64408227,8/28/20,2107.0,0.042972068155698796,4903185
Alabama,32.53952745,-86.64408227,8/29/20,2152.0,0.04388983895162022,4903185
Alabama,32.53952745,-86.64408227,8/30/20,2162.0,0.044093788017380536,4903185
Alabama,32.53952745,-86.64408227,8/31/20,2182.0,0.044501686148901175,4903185
Alabama,32.53952745,-86.64408227,9/1/20,2200.0,0.04486879446726975,4903185
Alabama,32.53952745,-86.64408227,9/2/20,2217.0,0.04521550787906228,4903185
Alabama,32.53952745,-86.64408227,9/3/20,2233.0,0.04554182638427879,4903185
Alabama,32.53952745,-86.64408227,9/4/20,2266.0,0.04621485830128784,4903185
Alabama,32.53952745,-86.64408227,9/5/20,2275.0,0.04639841246047212,4903185
Alabama,32.53952745,-86.64408227,9/6/20,2276.0,0.046418807367048155,4903185
Alabama,32.53952745,-86.64408227,9/7/20,2276.0,0.046418807367048155,4903185
Alabama,32.53952745,-86.64408227,9/8/20,2277.0,0.046439202273624185,4903185
Alabama,32.53952745,-86.64408227,9/9/20,2285.0,0.04660236152623244,4903185
Alabama,32.53952745,-86.64408227,9/10/20,2301.0,0.04692868003144895,4903185
Alabama,32.53952745,-86.64408227,9/11/20,2333.0,0.04758131704188196,4903185
Alabama,32.53952745,-86.64408227,9/12/20,2350.0,0.0479280304536745,4903185
Alabama,32.53952745,-86.64408227,9/13/20,2351.0,0.047948425360250534,4903185
Alabama,32.53952745,-86.64408227,9/14/20,2355.0,0.04803000498655466,4903185
Alabama,32.53952745,-86.64408227,9/15/20,2387.0,0.04868264199698767,4903185
Alabama,32.53952745,-86.64408227,9/16/20,2392.0,0.048784616529867826,4903185
Alabama,32.53952745,-86.64408227,9/17/20,2401.0,0.04896817068905211,4903185
Alabama,32.53952745,-86.64408227,9/18/20,2428.0,0.04951883316660497,4903185
Alabama,32.53952745,-86.64408227,9/19/20,2437.0,0.049702387325789264,4903185
Alabama,32.53952745,-86.64408227,9/20/20,2437.0,0.049702387325789264,4903185
Alabama,32.53952745,-86.64408227,9/21/20,2439.0,0.049743177138941316,4903185
Alabama,32.53952745,-86.64408227,9/22/20,2457.0,0.050110285457309896,4903185
Alabama,32.53952745,-86.64408227,9/23/20,2488.0,0.05074252756116687,4903185
Alabama,32.53952745,-86.64408227,9/24/20,2506.0,0.051109635879535445,4903185
Alabama,32.53952745,-86.64408227,9/25/20,2491.0,0.05080371228089497,4903185
Alabama,32.53952745,-86.64408227,9/26/20,2501.0,0.05100766134665529,4903185
Alabama,32.53952745,-86.64408227,9/27/20,2501.0,0.05100766134665529,4903185
Alabama,32.53952745,-86.64408227,9/28/20,2501.0,0.05100766134665529,4903185
Alabama,32.53952745,-86.64408227,9/29/20,2517.0,0.0513339798518718,4903185
Alabama,32.53952745,-86.64408227,9/30/20,2540.0,0.051803062703120524,4903185
Alabama,32.53952745,-86.64408227,10/1/20,2548.0,0.051966221955728774,4903185
Alabama,32.53952745,-86.64408227,10/2/20,2550.0,0.05200701176888084,4903185
Alabama,32.53952745,-86.64408227,10/3/20,2558.0,0.052170171021489097,4903185
Alabama,32.53952745,-86.64408227,10/4/20,2558.0,0.052170171021489097,4903185
Alabama,32.53952745,-86.64408227,10/5/20,2559.0,0.052190565928065126,4903185
Alabama,32.53952745,-86.64408227,10/6/20,2580.0,0.052618858966161794,4903185
Alabama,32.53952745,-86.64408227,10/7/20,2601.0,0.053047152004258455,4903185
Alabama,32.53952745,-86.64408227,10/8/20,2637.0,0.05378136864099559,4903185
Alabama,32.53952745,-86.64408227,10/9/20,2653.0,0.054107687146212106,4903185
Alabama,32.53952745,-86.64408227,10/10/20,2664.0,0.05433203111854845,4903185
Alabama,32.53952745,-86.64408227,10/11/20,2664.0,0.05433203111854845,4903185
Alabama,32.53952745,-86.64408227,10/12/20,2665.0,0.05435242602512449,4903185
Alabama,32.53952745,-86.64408227,10/13/20,2665.0,0.05435242602512449,4903185
Alabama,32.53952745,-86.64408227,10/14/20,2706.0,0.05518861719474178,4903185
Alabama,32.53952745,-86.64408227,10/15/20,2756.0,0.05620836252354337,4903185
Alabama,32.53952745,-86.64408227,10/16/20,2786.0,0.05682020972082433,4903185
Alabama,32.53952745,-86.64408227,10/17/20,2788.0,0.05686099953397638,4903185
Alabama,32.53952745,-86.64408227,10/18/20,2788.0,0.05686099953397638,4903185
Alabama,32.53952745,-86.64408227,10/19/20,2789.0,0.05688139444055242,4903185
Alabama,32.53952745,-86.64408227,10/20/20,2805.0,0.057207712945768915,4903185
Alabama,32.53952745,-86.64408227,10/21/20,2828.0,0.057676795797017656,4903185
Alabama,32.53952745,-86.64408227,10/22/20,2843.0,0.057982719395658126,4903185
Alabama,32.53952745,-86.64408227,10/23/20,2859.0,0.05830903790087463,4903185
Alabama,32.53952745,-86.64408227,10/24/20,2866.0,0.05845180224690686,4903185
Alabama,32.53952745,-86.64408227,10/25/20,2866.0,0.05845180224690686,4903185
Alabama,32.53952745,-86.64408227,10/26/20,2866.0,0.05845180224690686,4903185
Alabama,32.53952745,-86.64408227,10/27/20,2892.0,0.05898206981788368,4903185
Alabama,32.53952745,-86.64408227,10/28/20,2911.0,0.059369573042828284,4903185
Alabama,32.53952745,-86.64408227,10/29/20,2914.0,0.05943075776255638,4903185
Alabama,32.53952745,-86.64408227,10/30/20,2932.0,0.05979786608092495,4903185
Alabama,32.53952745,-86.64408227,10/31/20,2967.0,0.060511687811086054,4903185
Alabama,32.53952745,-86.64408227,11/1/20,2973.0,0.06063405725054225,4903185
Alabama,32.53952745,-86.64408227,11/2/20,2973.0,0.06063405725054225,4903185
Alabama,32.53952745,-86.64408227,11/3/20,2987.0,0.0609195859426067,4903185
Alabama,32.53952745,-86.64408227,11/4/20,3006.0,0.0613070891675513,4903185
Alabama,32.53952745,-86.64408227,11/5/20,3026.0,0.06171498729907193,4903185
Alabama,32.53952745,-86.64408227,11/6/20,3049.0,0.06218407015032066,4903185
Alabama,32.53952745,-86.64408227,11/7/20,3082.0,0.06285710206732971,4903185
Alabama,32.53952745,-86.64408227,11/8/20,3084.0,0.06289789188048177,4903185
Alabama,32.53952745,-86.64408227,11/9/20,3084.0,0.06289789188048177,4903185
Alabama,32.53952745,-86.64408227,11/10/20,3120.0,0.06363210851721891,4903185
Alabama,32.53952745,-86.64408227,11/11/20,3201.0,0.06528409594987748,4903185
Alaska,55.32222414,-161.9722021,1/22/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/23/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/24/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/25/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/26/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/27/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/28/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/29/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/30/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/31/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/1/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/2/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/3/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/4/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/5/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/6/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/7/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/8/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/9/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/10/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/11/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/12/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/13/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/14/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/15/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/16/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/17/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/18/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/19/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/20/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/21/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/22/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/23/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/24/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/25/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/26/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/27/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/28/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/29/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/1/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/2/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/3/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/4/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/5/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/6/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/7/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/8/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/9/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/10/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/11/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/12/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/13/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/14/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/15/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/16/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/17/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/18/20,0.0,0.0,731545
